Date,Time,Name,Team,Enemy,Duration,Win,Spell1,Spell2,Kills,Deaths,Assists,CS,Gold,Item1,Item2,Item3,Item4,Item5,Item6,Team Ban 1,Team Ban 2,Team Ban 3,Enemy Ban 1,Enemy Ban 2,Enemy Ban 3
6/28/2013,17:30,Imaqtpie,Team Dignitas,Team SoloMid,(33:07),1,Flash,Barrier,3,1,17,212,11.6k,Berserker's Greaves - Homeguard,Doran's Blade,Doran's Blade,Infinity Edge,The Bloodthirster,Empty,Shen,Nunu,Karthus,Lee Sin,Thresh,Lissandra
6/28/2013,17:30,Patoy,Team Dignitas,Team SoloMid,(33:07),1,Exhaust,Flash,1,1,23,23,9.1k,Kage's Lucky Pick,Shurelya's Reverie,Ruby Sightstone,Boots of Speed,Empty,Empty,Shen,Nunu,Karthus,Lee Sin,Thresh,Lissandra
6/28/2013,18:30,Cris,Velocity eSports,Team Curse,(51:14),1,Flash,Ignite,3,7,13,323,16.1k,Void Staff,Zhonya's Hourglass,Rylai's Crystal Scepter,Sorcerer's Shoes - Homeguard,Blasting Wand,Haunting Guise,Jayce,Twisted Fate,Zac,Draven,Elise,Nunu
6/28/2013,18:30,Nk Inc,Velocity eSports,Team Curse,(51:14),1,Flash,Smite,2,6,8,196,13.4k,Liandry's Torment,Zhonya's Hourglass,Oracle's Elixir,Kage's Lucky Pick,Spirit of the Elder Lizard,Sorcerer's Shoes - Homeguard,Jayce,Twisted Fate,Zac,Draven,Elise,Nunu
6/28/2013,18:30,Vileroze,Velocity eSports,Team Curse,(51:14),1,Flash,Ignite,7,2,13,395,19.7k,Void Staff,Nashor's Tooth,Berserker's Greaves - Homeguard,Liandry's Torment,Lich Bane,Rabadon's Deathcap,Jayce,Twisted Fate,Zac,Draven,Elise,Nunu
6/28/2013,18:30,maplestreet,Velocity eSports,Team Curse,(51:14),1,Cleanse,Flash,11,1,7,400,20k,Mercurial Scimitar,Infinity Edge,Sword of the Divine,Berserker's Greaves - Furor,The Bloodthirster,Last Whisper,Jayce,Twisted Fate,Zac,Draven,Elise,Nunu
6/28/2013,18:30,Evaniskus,Velocity eSports,Team Curse,(51:14),1,Ignite,Flash,0,3,18,29,11.9k,Runic Bulwark,Ruby Sightstone,Haunting Guise,Sorcerer's Shoes,Empty,Empty,Jayce,Twisted Fate,Zac,Draven,Elise,Nunu
6/28/2013,18:30,Voyboy,Team Curse,Velocity eSports,(51:14),0,Ignite,Ghost,6,1,12,315,17.3k,Trinity Force,Sunfire Cape,Mercury's Treads - Homeguard,Warmog's Armor,Spirit Visage,Warden's Mail,Draven,Elise,Nunu,Jayce,Twisted Fate,Zac
6/28/2013,18:30,Saintvicious,Team Curse,Velocity eSports,(51:14),0,Flash,Smite,2,5,9,215,13.4k,Warden's Mail,Runic Bulwark,Ninja Tabi - Homeguard,Spirit of the Ancient Golem,Giant's Belt,Frozen Heart,Draven,Elise,Nunu,Jayce,Twisted Fate,Zac
6/28/2013,18:30,NyJacky,Team Curse,Velocity eSports,(51:14),0,Exhaust,Flash,3,8,14,308,15.7k,Seraph's Embrace,Zhonya's Hourglass,Rod of Ages,Sorcerer's Shoes - Homeguard,Void Staff,Blasting Wand,Draven,Elise,Nunu,Jayce,Twisted Fate,Zac
6/28/2013,18:30,Cop,Team Curse,Velocity eSports,(51:14),0,Barrier,Flash,8,4,6,324,17.8k,Berserker's Greaves - Homeguard,Banshee's Veil,Blade of the Ruined King,Infinity Edge,Phantom Dancer,Last Whisper,Draven,Elise,Nunu,Jayce,Twisted Fate,Zac
6/28/2013,18:30,Edward,Team Curse,Velocity eSports,(51:14),0,Exhaust,Flash,0,5,16,30,10.4k,Boots of Mobility,Ruby Sightstone,Kindlegem,Doran's Shield,Empty,Empty,Draven,Elise,Nunu,Jayce,Twisted Fate,Zac
6/28/2013,19:30,Chauster,Counter Logic Gaming,Team Vulcun,(43:38),1,Exhaust,Flash,0,3,2,51,8.7k,Ruby Sightstone,Boots of Mobility,Kindlegem,Empty,Empty,Empty,Caitlyn,Thresh,Jayce,Twisted Fate,Nunu,Shen
6/28/2013,19:30,Link,Counter Logic Gaming,Team Vulcun,(43:38),1,Flash,Barrier,2,3,3,328,14.8k,Zhonya's Hourglass,Blasting Wand,Amplifying Tome,Rabadon's Deathcap,Athene's Unholy Grail,Sorcerer's Shoes,Caitlyn,Thresh,Jayce,Twisted Fate,Nunu,Shen
6/28/2013,19:30,Doublelift,Counter Logic Gaming,Team Vulcun,(43:38),1,Flash,Barrier,4,2,1,437,18.7k,Guardian Angel,Berserker's Greaves,The Bloodthirster,Infinity Edge,Phantom Dancer,Last Whisper,Caitlyn,Thresh,Jayce,Twisted Fate,Nunu,Shen
6/28/2013,19:30,Bigfatlp,Counter Logic Gaming,Team Vulcun,(43:38),1,Smite,Flash,1,0,6,149,10.9k,Giant's Belt,Warden's Mail,Ninja Tabi,Runic Bulwark,Spirit of the Ancient Golem,Empty,Caitlyn,Thresh,Jayce,Twisted Fate,Nunu,Shen
6/28/2013,19:30,Nientonsoh,Counter Logic Gaming,Team Vulcun,(43:38),1,Flash,Ignite,2,0,6,213,12.6k,Ravenous Hydra,Giant's Belt,Null-Magic Mantle,Mercury's Treads,Warmog's Armor,Warden's Mail,Caitlyn,Thresh,Jayce,Twisted Fate,Nunu,Shen
6/28/2013,19:30,mandatorycloud,Team Vulcun,Counter Logic Gaming,(43:38),0,Flash,Ignite,2,1,1,420,15.7k,Randuin's Omen,Blade of the Ruined King,The Black Cleaver,Mercury's Treads - Homeguard,Last Whisper,Sight Ward,Twisted Fate,Nunu,Shen,Caitlyn,Thresh,Jayce
6/28/2013,19:30,Sycho Sid,Team Vulcun,Counter Logic Gaming,(43:38),0,Flash,Ignite,1,3,0,267,11.8k,Zhonya's Hourglass,Sorcerer's Shoes - Homeguard,Haunting Guise,Sight Ward,Rylai's Crystal Scepter,Doran's Blade,Twisted Fate,Nunu,Shen,Caitlyn,Thresh,Jayce
6/28/2013,19:30,Xmithie,Team Vulcun,Counter Logic Gaming,(43:38),0,Smite,Flash,4,1,3,112,9.8k,Locket of the Iron Solari,Sorcerer's Shoes - Homeguard,Haunting Guise,Spirit of the Ancient Golem,Giant's Belt,Sight Ward,Twisted Fate,Nunu,Shen,Caitlyn,Thresh,Jayce
6/28/2013,19:30,Zuna,Team Vulcun,Counter Logic Gaming,(43:38),0,Flash,Barrier,1,2,4,301,12.8k,Blade of the Ruined King,Cloak of Agility,Berserker's Greaves,Dagger,Last Whisper,Infinity Edge,Twisted Fate,Nunu,Shen,Caitlyn,Thresh,Jayce
6/28/2013,19:30,BloodWater,Team Vulcun,Counter Logic Gaming,(43:38),0,Flash,Exhaust,0,2,4,35,8.3k,Philosopher's Stone,Ruby Sightstone,Kindlegem,Sight Ward,Boots of Mobility - Homeguard,Empty,Twisted Fate,Nunu,Shen,Caitlyn,Thresh,Jayce
6/28/2013,20:30,ZionSpartan,Team Coast,Cloud 9,(29:03),0,Ignite,Flash,3,5,5,177,8.3k,Zhonya's Hourglass,Sight Ward,Doran's Blade,Sorcerer's Shoes,Haunting Guise,Blasting Wand,Zac,Rumble,Elise,Riven,Nami,Nunu
6/28/2013,20:30,NintendudeX,Team Coast,Cloud 9,(29:03),0,Smite,Flash,1,4,6,89,5.9k,Spirit of the Ancient Golem,Boots of Speed,Aegis of the Legion,Null-Magic Mantle,Sight Ward,Empty,Zac,Rumble,Elise,Riven,Nami,Nunu
6/28/2013,20:30,Shiphtur,Team Coast,Cloud 9,(29:03),0,Ignite,Flash,1,7,8,180,7.9k,Zhonya's Hourglass,Crystalline Flask,Void Staff,Doran's Ring,Sorcerer's Shoes,Empty,Zac,Rumble,Elise,Riven,Nami,Nunu
6/28/2013,20:30,DontMashMe,Team Coast,Cloud 9,(29:03),0,Cleanse,Flash,3,3,4,213,9.1k,Doran's Blade,Pickaxe,Zeal,Vampiric Scepter,Infinity Edge,Berserker's Greaves,Zac,Rumble,Elise,Riven,Nami,Nunu
6/28/2013,20:30,Daydreamin,Team Coast,Cloud 9,(29:03),0,Exhaust,Flash,1,5,5,39,4.9k,Ruby Sightstone,Boots of Speed,Empty,Empty,Empty,Empty,Zac,Rumble,Elise,Riven,Nami,Nunu
6/28/2013,20:30,Balls,Cloud 9,Team Coast,(29:03),1,Ignite,Flash,6,5,13,226,13.3k,Ionian Boots of Lucidity,Muramana,B.F. Sword,The Black Cleaver,Last Whisper,Vampiric Scepter,Riven,Nami,Nunu,Zac,Rumble,Elise
6/28/2013,20:30,Meteos,Cloud 9,Team Coast,(29:03),1,Smite,Flash,6,1,15,107,11k,Spirit of the Ancient Golem,Sight Ward,Crystalline Flask,Locket of the Iron Solari,Runic Bulwark,Ninja Tabi,Riven,Nami,Nunu,Zac,Rumble,Elise
6/28/2013,20:30,Hai,Cloud 9,Team Coast,(29:03),1,Ignite,Flash,7,1,13,206,13.4k,Lich Bane,Sorcerer's Shoes,Blasting Wand,Zhonya's Hourglass,Crystalline Flask,Needlessly Large Rod,Riven,Nami,Nunu,Zac,Rumble,Elise
6/28/2013,20:30,Sneaky,Cloud 9,Team Coast,(29:03),1,Flash,Barrier,4,0,10,202,12.1k,Doran's Blade,The Bloodthirster,Last Whisper,Berserker's Greaves,Statikk Shiv,Mana Potion,Riven,Nami,Nunu,Zac,Rumble,Elise
6/28/2013,20:30,LemonNation,Cloud 9,Team Coast,(29:03),1,Ignite,Flash,1,2,18,13,7.6k,Ruby Sightstone,Boots of Mobility,Kindlegem,Ruby Crystal,Sight Ward,Vision Ward,Riven,Nami,Nunu,Zac,Rumble,Elise
6/29/2013,18:30,Sycho Sid,Team Vulcun,Team Dignitas,(34:48),1,Flash,Ignite,6,0,11,247,13.8k,Muramana,Mercury's Treads - Homeguard,Last Whisper,Sight Ward,Hexdrinker,The Black Cleaver,Kennen,Draven,Zed,Nunu,Twisted Fate,Elise
6/29/2013,18:30,Xmithie,Team Vulcun,Team Dignitas,(34:48),1,Smite,Flash,5,3,17,130,11k,Spirit of the Ancient Golem,Ninja Tabi - Homeguard,Runic Bulwark,Giant's Belt,Warden's Mail,Empty,Kennen,Draven,Zed,Nunu,Twisted Fate,Elise
6/29/2013,18:30,mandatorycloud,Team Vulcun,Team Dignitas,(34:48),1,Flash,Ignite,8,2,13,235,13.8k,Doran's Ring,Zhonya's Hourglass,Haunting Guise,Sorcerer's Shoes,Needlessly Large Rod,Abyssal Scepter,Kennen,Draven,Zed,Nunu,Twisted Fate,Elise
6/29/2013,18:30,Zuna,Team Vulcun,Team Dignitas,(34:48),1,Flash,Barrier,2,3,10,247,12.3k,Doran's Blade,Pickaxe,Infinity Edge,Berserker's Greaves,Phantom Dancer,Negatron Cloak,Kennen,Draven,Zed,Nunu,Twisted Fate,Elise
6/29/2013,18:30,BloodWater,Team Vulcun,Team Dignitas,(34:48),1,Flash,Exhaust,2,3,18,33,9.3k,Shurelya's Reverie,Ruby Sightstone,Health Potion,Sight Ward,Boots of Mobility,Empty,Kennen,Draven,Zed,Nunu,Twisted Fate,Elise
6/29/2013,18:30,KiWiKiD,Team Dignitas,Team Vulcun,(34:48),0,Flash,Ignite,0,5,6,236,10k,Sight Ward,Seraph's Embrace,Sorcerer's Shoes,Blasting Wand,Rod of Ages,Empty,Nunu,Twisted Fate,Elise,Kennen,Draven,Zed
6/29/2013,18:30,Crumbzz,Team Dignitas,Team Vulcun,(34:48),0,Smite,Flash,1,4,8,121,7.6k,Locket of the Iron Solari,Spirit of the Ancient Golem,Ninja Tabi - Homeguard,Cloth Armor,Null-Magic Mantle,Empty,Nunu,Twisted Fate,Elise,Kennen,Draven,Zed
6/29/2013,18:30,Scarra,Team Dignitas,Team Vulcun,(34:48),0,Flash,Ignite,4,6,5,223,10.5k,Blasting Wand,Sorcerer's Shoes - Homeguard,Void Staff,Rabadon's Deathcap,Doran's Ring,Doran's Ring,Nunu,Twisted Fate,Elise,Kennen,Draven,Zed
6/29/2013,18:30,Imaqtpie,Team Dignitas,Team Vulcun,(34:48),0,Flash,Barrier,6,3,5,278,12.3k,The Bloodthirster,Infinity Edge,Doran's Blade,Berserker's Greaves - Homeguard,Phantom Dancer,Empty,Nunu,Twisted Fate,Elise,Kennen,Draven,Zed
6/29/2013,18:30,Patoy,Team Dignitas,Team Vulcun,(34:48),0,Ignite,Flash,0,5,9,31,7.1k,Philosopher's Stone,Health Potion,Mana Potion,Sight Ward,Ruby Sightstone,Boots of Mobility,Nunu,Twisted Fate,Elise,Kennen,Draven,Zed
6/29/2013,19:30,Nientonsoh,Counter Logic Gaming,Cloud 9,(36:32),0,Flash,Ignite,3,5,3,236,11.2k,Doran's Blade,Zhonya's Hourglass,Abyssal Scepter,Haunting Guise,Sorcerer's Shoes - Homeguard,Empty,Zac,Thresh,Rumble,Jayce,Nunu,Tristana
6/29/2013,19:30,Bigfatlp,Counter Logic Gaming,Cloud 9,(36:32),0,Smite,Flash,2,2,2,139,8.7k,Spirit Stone,Spirit Visage,Runic Bulwark,Mercury's Treads,Health Potion,Empty,Zac,Thresh,Rumble,Jayce,Nunu,Tristana
6/29/2013,19:30,Link,Counter Logic Gaming,Cloud 9,(36:32),0,Flash,Ignite,1,3,5,258,11.4k,Blasting Wand,Amplifying Tome,Doran's Ring,Rabadon's Deathcap,Lich Bane,Mercury's Treads - Homeguard,Zac,Thresh,Rumble,Jayce,Nunu,Tristana
6/29/2013,19:30,Doublelift,Counter Logic Gaming,Cloud 9,(36:32),0,Flash,Cleanse,4,2,2,302,13k,Doran's Blade,The Bloodthirster,Phantom Dancer,Berserker's Greaves - Homeguard,Frozen Mallet,Pickaxe,Zac,Thresh,Rumble,Jayce,Nunu,Tristana
6/29/2013,19:30,Chauster,Counter Logic Gaming,Cloud 9,(36:32),0,Exhaust,Flash,0,3,3,27,6.7k,Ruby Sightstone,Philosopher's Stone,Boots of Mobility,Vision Ward,Empty,Empty,Zac,Thresh,Rumble,Jayce,Nunu,Tristana
6/29/2013,19:30,Balls,Cloud 9,Counter Logic Gaming,(36:32),1,Ignite,Flash,4,6,5,205,13.3k,Seraph's Embrace,Rod of Ages,Mercury's Treads - Homeguard,Hextech Revolver,Frozen Heart,Empty,Jayce,Nunu,Tristana,Zac,Thresh,Rumble
6/29/2013,19:30,Meteos,Cloud 9,Counter Logic Gaming,(36:32),1,Smite,Flash,6,2,8,163,12.6k,Warden's Mail,Runic Bulwark,Locket of the Iron Solari,Giant's Belt,Spirit of the Ancient Golem,Ninja Tabi - Homeguard,Jayce,Nunu,Tristana,Zac,Thresh,Rumble
6/29/2013,19:30,Hai,Cloud 9,Counter Logic Gaming,(36:32),1,Ignite,Flash,1,1,5,259,12.7k,Doran's Ring,Rabadon's Deathcap,Crystalline Flask,Zhonya's Hourglass,Abyssal Scepter,Sorcerer's Shoes,Jayce,Nunu,Tristana,Zac,Thresh,Rumble
6/29/2013,19:30,Sneaky,Cloud 9,Counter Logic Gaming,(36:32),1,Flash,Ignite,2,1,10,234,13.2k,Muramana,Spirit of the Elder Lizard,Doran's Blade,Iceborn Gauntlet,Last Whisper,Ionian Boots of Lucidity,Jayce,Nunu,Tristana,Zac,Thresh,Rumble
6/29/2013,19:30,LemonNation,Cloud 9,Counter Logic Gaming,(36:32),1,Heal,Flash,2,0,9,36,10.5k,Ruby Sightstone,Morello's Evil Tome,Shurelya's Reverie,Kage's Lucky Pick,Sight Ward,Empty,Jayce,Nunu,Tristana,Zac,Thresh,Rumble
6/29/2013,20:30,Voyboy,Team Curse,Team SoloMid,(39:38),1,Flash,Ignite,2,4,6,233,12.1k,Zhonya's Hourglass,Abyssal Scepter,Sorcerer's Shoes - Homeguard,Haunting Guise,Blasting Wand,Doran's Ring,Lissandra,Karthus,Kennen,Nunu,Twisted Fate,Orianna
6/29/2013,20:30,Saintvicious,Team Curse,Team SoloMid,(39:38),1,Flash,Smite,0,6,16,116,9.8k,Runic Bulwark,Spirit of the Ancient Golem,Ninja Tabi,Giant's Belt,Chain Vest,Null-Magic Mantle,Lissandra,Karthus,Kennen,Nunu,Twisted Fate,Orianna
6/29/2013,20:30,NyJacky,Team Curse,Team SoloMid,(39:38),1,Ignite,Flash,5,2,10,322,14.9k,Guardian Angel,Last Whisper,Muramana,Mercury's Treads - Homeguard,Hexdrinker,The Brutalizer,Lissandra,Karthus,Kennen,Nunu,Twisted Fate,Orianna
6/29/2013,20:30,Cop,Team Curse,Team SoloMid,(39:38),1,Cleanse,Flash,11,1,5,263,15.7k,The Bloodthirster,Phantom Dancer,Guardian Angel,Last Whisper,Berserker's Greaves,Pickaxe,Lissandra,Karthus,Kennen,Nunu,Twisted Fate,Orianna
6/29/2013,20:30,Edward,Team Curse,Team SoloMid,(39:38),1,Ignite,Flash,1,2,16,27,9.8k,Ruby Sightstone,Ionian Boots of Lucidity,Kindlegem,Philosopher's Stone,Sight Ward,Empty,Lissandra,Karthus,Kennen,Nunu,Twisted Fate,Orianna
6/29/2013,20:30,Reginald,Team SoloMid,Team Curse,(39:38),0,Flash,Ignite,6,7,7,203,13k,Rod of Ages,Seraph's Embrace,Void Staff,Sorcerer's Shoes - Homeguard,Negatron Cloak,Chain Vest,Nunu,Twisted Fate,Orianna,Lissandra,Karthus,Kennen
6/29/2013,20:30,TheOddOne,Team SoloMid,Team Curse,(39:38),0,Smite,Flash,1,2,8,140,9.8k,Randuin's Omen,Aegis of the Legion,Spirit of the Ancient Golem,Ninja Tabi - Homeguard,Empty,Empty,Nunu,Twisted Fate,Orianna,Lissandra,Karthus,Kennen
6/29/2013,20:30,Dyrus,Team SoloMid,Team Curse,(39:38),0,Flash,Ignite,6,3,7,207,12.5k,Rylai's Crystal Scepter,Abyssal Scepter,Void Staff,Sorcerer's Shoes - Homeguard,Haunting Guise,Empty,Nunu,Twisted Fate,Orianna,Lissandra,Karthus,Kennen
6/29/2013,20:30,WildTurtle,Team SoloMid,Team Curse,(39:38),0,Barrier,Flash,2,3,9,305,14.1k,Infinity Edge,Phantom Dancer,Last Whisper,Bilgewater Cutlass,Berserker's Greaves - Homeguard,Doran's Blade,Nunu,Twisted Fate,Orianna,Lissandra,Karthus,Kennen
6/29/2013,20:30,Xpecial,Team SoloMid,Team Curse,(39:38),0,Exhaust,Flash,0,4,11,33,8.4k,Shurelya's Reverie,Ruby Sightstone,Boots of Mobility,Health Potion,Empty,Empty,Nunu,Twisted Fate,Orianna,Lissandra,Karthus,Kennen
6/30/2013,21:30,ZionSpartan,Team Coast,Velocity eSports,(43:14),1,Ignite,Flash,9,3,4,308,16.9k,The Bloodthirster,The Bloodthirster,Guardian Angel,Last Whisper,Ninja Tabi,Doran's Blade,Janna,Evelynn,Elise,Nunu,Lissandra,Jayce
6/30/2013,21:30,NintendudeX,Team Coast,Velocity eSports,(43:14),1,Smite,Flash,2,2,17,165,12.4k,Randuin's Omen,Spirit of the Ancient Golem,Locket of the Iron Solari,Boots of Mobility - Homeguard,Kindlegem,Vision Ward,Janna,Evelynn,Elise,Nunu,Lissandra,Jayce
6/30/2013,21:30,Shiphtur,Team Coast,Velocity eSports,(43:14),1,Ignite,Flash,8,2,10,278,15.5k,Rabadon's Deathcap,Zhonya's Hourglass,Rylai's Crystal Scepter,Needlessly Large Rod,Sorcerer's Shoes,Fiendish Codex,Janna,Evelynn,Elise,Nunu,Lissandra,Jayce
6/30/2013,21:30,DontMashMe,Team Coast,Velocity eSports,(43:14),1,Cleanse,Flash,4,4,11,330,16k,Mercurial Scimitar,Infinity Edge,Phantom Dancer,Last Whisper,Berserker's Greaves - Alacrity,Doran's Blade,Janna,Evelynn,Elise,Nunu,Lissandra,Jayce
6/30/2013,21:30,Daydreamin,Team Coast,Velocity eSports,(43:14),1,Exhaust,Flash,1,1,14,51,11k,Shurelya's Reverie,Ruby Sightstone,Boots of Mobility - Homeguard,Ruby Crystal,Empty,Empty,Janna,Evelynn,Elise,Nunu,Lissandra,Jayce
6/30/2013,21:30,Cris,Velocity eSports,Team Coast,(43:14),0,Flash,Ignite,4,5,5,248,12.4k,Blasting Wand,Zhonya's Hourglass,Rylai's Crystal Scepter,Sorcerer's Shoes - Homeguard,Haunting Guise,Doran's Blade,Nunu,Lissandra,Jayce,Janna,Evelynn,Elise
6/30/2013,21:30,Nk Inc,Velocity eSports,Team Coast,(43:14),0,Flash,Smite,1,7,5,97,8.4k,Runic Bulwark,Warden's Mail,Giant's Belt,Ninja Tabi,Sightstone,Madred's Razors,Nunu,Lissandra,Jayce,Janna,Evelynn,Elise
6/30/2013,21:30,Vileroze,Velocity eSports,Team Coast,(43:14),0,Flash,Ignite,3,4,7,316,13.5k,Lich Bane,Nashor's Tooth,Liandry's Torment,Sorcerer's Shoes - Homeguard,Blasting Wand,Crystalline Flask,Nunu,Lissandra,Jayce,Janna,Evelynn,Elise
6/30/2013,21:30,maplestreet,Velocity eSports,Team Coast,(43:14),0,Barrier,Flash,3,1,6,354,14.4k,Infinity Edge,The Bloodthirster,Phantom Dancer,Last Whisper,Berserker's Greaves,Doran's Blade,Nunu,Lissandra,Jayce,Janna,Evelynn,Elise
6/30/2013,21:30,Evaniskus,Velocity eSports,Team Coast,(43:14),0,Ignite,Flash,1,7,7,38,9.4k,Locket of the Iron Solari,Ruby Sightstone,Ninja Tabi - Homeguard,Kage's Lucky Pick,Ruby Crystal,Amplifying Tome,Nunu,Lissandra,Jayce,Janna,Evelynn,Elise
6/30/2013,15:30,Sycho Sid,Team Vulcun,Cloud 9,(44:33),1,Flash,Ignite,8,2,15,258,14.8k,The Black Cleaver,Last Whisper,Muramana,Mercury's Treads - Homeguard,Hexdrinker,Empty,Rumble,Zed,Thresh,Caitlyn,Tristana,Nunu
6/30/2013,15:30,Xmithie,Team Vulcun,Cloud 9,(44:33),1,Smite,Flash,5,3,22,137,11.8k,Runic Bulwark,Spirit of the Ancient Golem,Locket of the Iron Solari,Ninja Tabi - Homeguard,Giant's Belt,Empty,Rumble,Zed,Thresh,Caitlyn,Tristana,Nunu
6/30/2013,15:30,mandatorycloud,Team Vulcun,Cloud 9,(44:33),1,Flash,Ignite,8,6,14,321,15.9k,Zhonya's Hourglass,Deathfire Grasp,Abyssal Scepter,Sorcerer's Shoes - Homeguard,Blasting Wand,Doran's Ring,Rumble,Zed,Thresh,Caitlyn,Tristana,Nunu
6/30/2013,15:30,Zuna,Team Vulcun,Cloud 9,(44:33),1,Flash,Cleanse,12,6,15,267,16.4k,Infinity Edge,Blade of the Ruined King,Statikk Shiv,Quicksilver Sash,Berserker's Greaves - Distortion,Pickaxe,Rumble,Zed,Thresh,Caitlyn,Tristana,Nunu
6/30/2013,15:30,BloodWater,Team Vulcun,Cloud 9,(44:33),1,Flash,Exhaust,1,2,26,45,10.1k,Shurelya's Reverie,Ruby Sightstone,Boots of Mobility,Kindlegem,Empty,Empty,Rumble,Zed,Thresh,Caitlyn,Tristana,Nunu
6/30/2013,15:30,Balls,Cloud 9,Team Vulcun,(44:33),0,Ignite,Flash,2,7,6,229,12.9k,Rabadon's Deathcap,Zhonya's Hourglass,Void Staff,Haunting Guise,Sorcerer's Shoes,Empty,Caitlyn,Tristana,Nunu,Rumble,Zed,Thresh
6/30/2013,15:30,Meteos,Cloud 9,Team Vulcun,(44:33),0,Smite,Flash,5,4,10,190,13.8k,Frozen Heart,Runic Bulwark,Spirit of the Ancient Golem,Locket of the Iron Solari,Ninja Tabi - Homeguard,Negatron Cloak,Caitlyn,Tristana,Nunu,Rumble,Zed,Thresh
6/30/2013,15:30,Hai,Cloud 9,Team Vulcun,(44:33),0,Ignite,Flash,5,7,9,321,15.9k,Rabadon's Deathcap,Zhonya's Hourglass,Lich Bane,Void Staff,Sorcerer's Shoes - Homeguard,Sight Ward,Caitlyn,Tristana,Nunu,Rumble,Zed,Thresh
6/30/2013,15:30,Sneaky,Cloud 9,Team Vulcun,(44:33),0,Flash,Ignite,6,9,6,275,15.2k,Iceborn Gauntlet,Last Whisper,Muramana,Spirit of the Elder Lizard,Ionian Boots of Lucidity - Homeguard,Bilgewater Cutlass,Caitlyn,Tristana,Nunu,Rumble,Zed,Thresh
6/30/2013,15:30,LemonNation,Cloud 9,Team Vulcun,(44:33),0,Heal,Flash,1,7,15,28,10.9k,Morello's Evil Tome,Shurelya's Reverie,Ruby Sightstone,Kage's Lucky Pick,Boots of Speed,Sight Ward,Caitlyn,Tristana,Nunu,Rumble,Zed,Thresh
6/30/2013,16:30,Voyboy,Team Curse,Team Coast,(23:24),1,Flash,Ignite,6,0,2,211,10.5k,Zhonya's Hourglass,Haunting Guise,Sorcerer's Shoes,Doran's Ring,Empty,Empty,Lissandra,Blitzcrank,Kennen,Twisted Fate,Shen,Nunu
6/30/2013,16:30,Saintvicious,Team Curse,Team Coast,(23:24),1,Flash,Smite,0,0,7,95,7.5k,Aegis of the Legion,Spirit of the Ancient Golem,Boots of Mobility,Cloth Armor,Empty,Empty,Lissandra,Blitzcrank,Kennen,Twisted Fate,Shen,Nunu
6/30/2013,16:30,NyJacky,Team Curse,Team Coast,(23:24),1,Ignite,Flash,5,1,4,180,10k,The Bloodthirster,Muramana,Ionian Boots of Lucidity - Homeguard,The Brutalizer,Empty,Empty,Lissandra,Blitzcrank,Kennen,Twisted Fate,Shen,Nunu
6/30/2013,16:30,Cop,Team Curse,Team Coast,(23:24),1,Barrier,Flash,2,0,4,219,10k,The Bloodthirster,Last Whisper,Berserker's Greaves,Doran's Blade,Health Potion,Empty,Lissandra,Blitzcrank,Kennen,Twisted Fate,Shen,Nunu
6/30/2013,16:30,Edward,Team Curse,Team Coast,(23:24),1,Ignite,Flash,1,0,6,4,6.4k,Ruby Sightstone,Philosopher's Stone,Boots of Speed,Health Potion,Empty,Empty,Lissandra,Blitzcrank,Kennen,Twisted Fate,Shen,Nunu
6/30/2013,16:30,ZionSpartan,Team Coast,Team Curse,(23:24),0,Ignite,Flash,0,5,1,106,4.8k,Haunting Guise,Sorcerer's Shoes,Negatron Cloak,Health Potion,Empty,Empty,Twisted Fate,Shen,Nunu,Lissandra,Blitzcrank,Kennen
6/30/2013,16:30,NintendudeX,Team Coast,Team Curse,(23:24),0,Smite,Flash,0,3,1,58,4.1k,Spirit of the Ancient Golem,Kindlegem,Boots of Speed,Cloth Armor,Empty,Empty,Twisted Fate,Shen,Nunu,Lissandra,Blitzcrank,Kennen
6/30/2013,16:30,Shiphtur,Team Coast,Team Curse,(23:24),0,Ignite,Flash,1,2,0,126,5.7k,Blade of the Ruined King,The Brutalizer,Long Sword,Health Potion,Empty,Empty,Twisted Fate,Shen,Nunu,Lissandra,Blitzcrank,Kennen
6/30/2013,16:30,DontMashMe,Team Coast,Team Curse,(23:24),0,Cleanse,Flash,0,1,0,193,6.5k,Phantom Dancer,Boots of Mobility - Homeguard,Empty,Empty,Empty,Empty,Twisted Fate,Shen,Nunu,Lissandra,Blitzcrank,Kennen
6/30/2013,16:30,Daydreamin,Team Coast,Team Curse,(23:24),0,Exhaust,Flash,0,3,1,9,3.7k,Philosopher's Stone,Ruby Crystal,Boots of Speed,Vision Ward,Empty,Empty,Twisted Fate,Shen,Nunu,Lissandra,Blitzcrank,Kennen
6/30/2013,17:30,Nientonsoh,Counter Logic Gaming,Team SoloMid,(60:54),1,Flash,Ignite,11,5,4,399,22.2k,Rylai's Crystal Scepter,Zhonya's Hourglass,Void Staff,Rabadon's Deathcap,Guardian Angel,Sorcerer's Shoes - Homeguard,Thresh,Caitlyn,Lissandra,Nunu,Twisted Fate,Jayce
6/30/2013,17:30,Bigfatlp,Counter Logic Gaming,Team SoloMid,(60:54),1,Smite,Flash,2,3,7,222,15.1k,Randuin's Omen,Locket of the Iron Solari,Ninja Tabi - Homeguard,Wit's End,Runic Bulwark,Spirit of the Ancient Golem,Thresh,Caitlyn,Lissandra,Nunu,Twisted Fate,Jayce
